organelle	from_haplotype	to_haplotype	mutation_steps	alternative_link
cpDNA	H073	H057	406	TRUE
cpDNA	H107	H016	407	TRUE
cpDNA	H109	H016	407	TRUE
cpDNA	H059	H025	407	TRUE
cpDNA	H107	H025	407	TRUE
cpDNA	H109	H025	407	TRUE
cpDNA	H071	H057	407	TRUE
cpDNA	H058	H025	408	TRUE
cpDNA	H074	H057	408	TRUE
cpDNA	H069	H016	409	TRUE
cpDNA	H070	H016	409	TRUE
cpDNA	H106	H016	409	TRUE
cpDNA	H069	H025	409	TRUE
cpDNA	H070	H025	409	TRUE
cpDNA	H106	H025	409	TRUE
cpDNA	H016	H009	410	TRUE
cpDNA	H025	H009	410	TRUE
cpDNA	H068	H016	410	TRUE
cpDNA	H068	H025	410	TRUE
cpDNA	H016	H010	411	TRUE
cpDNA	H025	H010	411	TRUE
cpDNA	H055	H016	411	TRUE
cpDNA	H056	H016	412	TRUE
cpDNA	H067	H016	413	TRUE
cpDNA	H077	H016	413	TRUE
cpDNA	H055	H025	413	TRUE
cpDNA	H067	H025	413	TRUE
cpDNA	H077	H025	413	TRUE
cpDNA	H098	H057	413	TRUE
cpDNA	H048	H015	414	TRUE
cpDNA	H056	H025	414	TRUE
cpDNA	H079	H013	415	TRUE
cpDNA	H048	H014	415	TRUE
cpDNA	H079	H015	415	TRUE
cpDNA	H048	H013	416	TRUE
cpDNA	H079	H014	416	TRUE
cpDNA	H047	H015	416	TRUE
cpDNA	H061	H015	416	TRUE
cpDNA	H048	H017	416	TRUE
cpDNA	H047	H014	417	TRUE
cpDNA	H061	H014	417	TRUE
cpDNA	H049	H015	417	TRUE
cpDNA	H060	H015	417	TRUE
cpDNA	H080	H016	417	TRUE
cpDNA	H079	H017	417	TRUE
cpDNA	H048	H018	417	TRUE
cpDNA	H080	H025	417	TRUE
cpDNA	H047	H013	418	TRUE
cpDNA	H061	H013	418	TRUE
cpDNA	H049	H014	418	TRUE
cpDNA	H060	H014	418	TRUE
cpDNA	H078	H016	418	TRUE
cpDNA	H047	H017	418	TRUE
cpDNA	H061	H017	418	TRUE
cpDNA	H079	H018	418	TRUE
cpDNA	H048	H023	418	TRUE
cpDNA	H078	H025	418	TRUE
cpDNA	H102	H057	418	TRUE
cpDNA	H103	H057	418	TRUE
cpDNA	H105	H057	418	TRUE
cpDNA	H049	H013	419	TRUE
cpDNA	H060	H013	419	TRUE
cpDNA	H058	H015	419	TRUE
cpDNA	H049	H017	419	TRUE
cpDNA	H060	H017	419	TRUE
cpDNA	H047	H018	419	TRUE
cpDNA	H061	H018	419	TRUE
cpDNA	H079	H023	419	TRUE
cpDNA	H048	H026	419	TRUE
cpDNA	H048	H027	419	TRUE
cpDNA	H101	H057	419	TRUE
cpDNA	H076	H013	420	TRUE
cpDNA	H058	H014	420	TRUE
cpDNA	H059	H015	420	TRUE
cpDNA	H076	H015	420	TRUE
cpDNA	H049	H018	420	TRUE
cpDNA	H060	H018	420	TRUE
cpDNA	H047	H023	420	TRUE
cpDNA	H048	H024	420	TRUE
cpDNA	H079	H026	420	TRUE
cpDNA	H079	H027	420	TRUE
cpDNA	H048	H028	420	TRUE
cpDNA	H099	H057	420	TRUE
cpDNA	H058	H013	421	TRUE
cpDNA	H066	H013	421	TRUE
cpDNA	H108	H013	421	TRUE
cpDNA	H059	H014	421	TRUE
cpDNA	H076	H014	421	TRUE
cpDNA	H066	H015	421	TRUE
cpDNA	H108	H015	421	TRUE
cpDNA	H058	H017	421	TRUE
cpDNA	H049	H023	421	TRUE
cpDNA	H079	H024	421	TRUE
cpDNA	H047	H026	421	TRUE
cpDNA	H047	H027	421	TRUE
cpDNA	H079	H028	421	TRUE
cpDNA	H104	H057	421	TRUE
cpDNA	H059	H013	422	TRUE
cpDNA	H107	H013	422	TRUE
cpDNA	H109	H013	422	TRUE
cpDNA	H066	H014	422	TRUE
cpDNA	H108	H014	422	TRUE
cpDNA	H107	H015	422	TRUE
cpDNA	H109	H015	422	TRUE
cpDNA	H059	H017	422	TRUE
cpDNA	H076	H017	422	TRUE
cpDNA	H058	H018	422	TRUE
cpDNA	H061	H023	422	TRUE
cpDNA	H047	H024	422	TRUE
cpDNA	H049	H026	422	TRUE
cpDNA	H049	H027	422	TRUE
cpDNA	H047	H028	422	TRUE
cpDNA	H024	H009	423	TRUE
cpDNA	H107	H014	423	TRUE
cpDNA	H109	H014	423	TRUE
cpDNA	H066	H017	423	TRUE
cpDNA	H108	H017	423	TRUE
cpDNA	H059	H018	423	TRUE
cpDNA	H076	H018	423	TRUE
cpDNA	H060	H023	423	TRUE
cpDNA	H049	H024	423	TRUE
cpDNA	H061	H026	423	TRUE
cpDNA	H061	H027	423	TRUE
cpDNA	H049	H028	423	TRUE
cpDNA	H100	H057	423	TRUE
cpDNA	H024	H010	424	TRUE
cpDNA	H069	H013	424	TRUE
cpDNA	H070	H013	424	TRUE
cpDNA	H106	H013	424	TRUE
cpDNA	H069	H015	424	TRUE
cpDNA	H070	H015	424	TRUE
cpDNA	H106	H015	424	TRUE
cpDNA	H107	H017	424	TRUE
cpDNA	H109	H017	424	TRUE
cpDNA	H066	H018	424	TRUE
cpDNA	H108	H018	424	TRUE
cpDNA	H076	H023	424	TRUE
cpDNA	H061	H024	424	TRUE
cpDNA	H060	H026	424	TRUE
cpDNA	H060	H027	424	TRUE
cpDNA	H061	H028	424	TRUE
cpDNA	H013	H009	425	TRUE
cpDNA	H015	H009	425	TRUE
cpDNA	H068	H013	425	TRUE
cpDNA	H069	H014	425	TRUE
cpDNA	H070	H014	425	TRUE
cpDNA	H106	H014	425	TRUE
cpDNA	H068	H015	425	TRUE
cpDNA	H107	H018	425	TRUE
cpDNA	H109	H018	425	TRUE
cpDNA	H058	H023	425	TRUE
cpDNA	H066	H023	425	TRUE
cpDNA	H108	H023	425	TRUE
cpDNA	H060	H024	425	TRUE
cpDNA	H076	H026	425	TRUE
cpDNA	H076	H027	425	TRUE
cpDNA	H060	H028	425	TRUE
cpDNA	H014	H009	426	TRUE
cpDNA	H013	H010	426	TRUE
cpDNA	H015	H010	426	TRUE
cpDNA	H068	H014	426	TRUE
cpDNA	H069	H017	426	TRUE
cpDNA	H070	H017	426	TRUE
cpDNA	H106	H017	426	TRUE
cpDNA	H059	H023	426	TRUE
cpDNA	H107	H023	426	TRUE
cpDNA	H109	H023	426	TRUE
cpDNA	H067	H024	426	TRUE
cpDNA	H076	H024	426	TRUE
cpDNA	H058	H026	426	TRUE
cpDNA	H066	H026	426	TRUE
cpDNA	H108	H026	426	TRUE
cpDNA	H058	H027	426	TRUE
cpDNA	H066	H027	426	TRUE
cpDNA	H108	H027	426	TRUE
cpDNA	H076	H028	426	TRUE
cpDNA	H017	H009	427	TRUE
cpDNA	H023	H009	427	TRUE
cpDNA	H014	H010	427	TRUE
cpDNA	H068	H017	427	TRUE
cpDNA	H069	H018	427	TRUE
cpDNA	H070	H018	427	TRUE
cpDNA	H106	H018	427	TRUE
cpDNA	H058	H024	427	TRUE
cpDNA	H066	H024	427	TRUE
cpDNA	H108	H024	427	TRUE
cpDNA	H059	H026	427	TRUE
cpDNA	H107	H026	427	TRUE
cpDNA	H109	H026	427	TRUE
cpDNA	H059	H027	427	TRUE
cpDNA	H107	H027	427	TRUE
cpDNA	H109	H027	427	TRUE
cpDNA	H058	H028	427	TRUE
cpDNA	H066	H028	427	TRUE
cpDNA	H108	H028	427	TRUE
cpDNA	H018	H009	428	TRUE
cpDNA	H017	H010	428	TRUE
cpDNA	H023	H010	428	TRUE
cpDNA	H055	H013	428	TRUE
cpDNA	H067	H013	428	TRUE
cpDNA	H077	H013	428	TRUE
cpDNA	H055	H015	428	TRUE
cpDNA	H067	H015	428	TRUE
cpDNA	H077	H015	428	TRUE
cpDNA	H122	H016	428	TRUE
cpDNA	H068	H018	428	TRUE
cpDNA	H069	H023	428	TRUE
cpDNA	H070	H023	428	TRUE
cpDNA	H106	H023	428	TRUE
cpDNA	H059	H024	428	TRUE
cpDNA	H107	H024	428	TRUE
cpDNA	H109	H024	428	TRUE
cpDNA	H059	H028	428	TRUE
cpDNA	H107	H028	428	TRUE
cpDNA	H109	H028	428	TRUE
cpDNA	H018	H010	429	TRUE
cpDNA	H056	H013	429	TRUE
cpDNA	H055	H014	429	TRUE
cpDNA	H067	H014	429	TRUE
cpDNA	H077	H014	429	TRUE
cpDNA	H056	H015	429	TRUE
cpDNA	H068	H023	429	TRUE
cpDNA	H069	H026	429	TRUE
cpDNA	H070	H026	429	TRUE
cpDNA	H106	H026	429	TRUE
cpDNA	H069	H027	429	TRUE
cpDNA	H070	H027	429	TRUE
cpDNA	H106	H027	429	TRUE
cpDNA	H026	H009	430	TRUE
cpDNA	H027	H009	430	TRUE
cpDNA	H056	H014	430	TRUE
cpDNA	H055	H017	430	TRUE
cpDNA	H067	H017	430	TRUE
cpDNA	H077	H017	430	TRUE
cpDNA	H067	H023	430	TRUE
cpDNA	H069	H024	430	TRUE
cpDNA	H070	H024	430	TRUE
cpDNA	H080	H024	430	TRUE
cpDNA	H106	H024	430	TRUE
cpDNA	H068	H026	430	TRUE
cpDNA	H068	H027	430	TRUE
cpDNA	H069	H028	430	TRUE
cpDNA	H070	H028	430	TRUE
cpDNA	H106	H028	430	TRUE
cpDNA	H028	H009	431	TRUE
cpDNA	H026	H010	431	TRUE
cpDNA	H027	H010	431	TRUE
cpDNA	H056	H017	431	TRUE
cpDNA	H055	H018	431	TRUE
cpDNA	H067	H018	431	TRUE
cpDNA	H077	H018	431	TRUE
cpDNA	H068	H024	431	TRUE
cpDNA	H078	H024	431	TRUE
cpDNA	H068	H028	431	TRUE
cpDNA	H028	H010	432	TRUE
cpDNA	H080	H013	432	TRUE
cpDNA	H080	H015	432	TRUE
cpDNA	H056	H018	432	TRUE
cpDNA	H064	H019	432	TRUE
cpDNA	H055	H023	432	TRUE
cpDNA	H077	H023	432	TRUE
cpDNA	H122	H025	432	TRUE
cpDNA	H064	H053	432	TRUE
