organelle	statistic	comparison	canonical	scikit_allel	absolute_difference	match
mitochondria	hudson_fst	DAN__QUIN	1	1	0	yes
mitochondria	hudson_numerator	DAN__RIC	7	7	0	yes
mitochondria	hudson_denominator	DAN__RIC	7.2	7.2	0	yes
mitochondria	hudson_callable_sites	DAN__RIC	42995	42995	0	yes
mitochondria	hudson_fst	DAN__RIC	0.972222222222	0.972222222222222	2.22155627227494e-13	yes
mitochondria	hudson_numerator	DAN__RSV	12.0833333333	12.0833333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	DAN__RSV	12.4444444444	12.4444444444444	4.44426717649549e-11	yes
mitochondria	hudson_callable_sites	DAN__RSV	42980	42980	0	yes
mitochondria	hudson_fst	DAN__RSV	0.970982142857	0.970982142857143	1.42885703269258e-13	yes
mitochondria	hudson_numerator	DAN__SILG	9.76666666667	9.76666666666667	3.33244543071487e-12	yes
mitochondria	hudson_denominator	DAN__SILG	10.8444444444	10.8444444444444	4.44444481217943e-11	yes
mitochondria	hudson_callable_sites	DAN__SILG	42987	42987	0	yes
mitochondria	hudson_fst	DAN__SILG	0.900614754098	0.900614754098361	3.60711460700713e-13	yes
mitochondria	hudson_numerator	DAN__SILR	0	0	0	yes
mitochondria	hudson_denominator	DAN__SILR	0	0	0	yes
mitochondria	hudson_callable_sites	DAN__SILR	42994	42994	0	yes
mitochondria	hudson_fst	DAN__SILR	nan	nan	nan	yes
mitochondria	hudson_numerator	DAN__STI	11.719047619	11.7190476190476	4.76187977938025e-11	yes
mitochondria	hudson_denominator	DAN__STI	12.4541666667	12.4541666666667	3.33351124481851e-11	yes
mitochondria	hudson_callable_sites	DAN__STI	42979	42979	0	yes
mitochondria	hudson_fst	DAN__STI	0.940974047699	0.940974047698705	2.95208302247829e-13	yes
mitochondria	hudson_numerator	DAN__TIL	11.4047619048	11.4047619047619	3.80957487777778e-11	yes
mitochondria	hudson_denominator	DAN__TIL	12.8035714286	12.8035714285714	2.85709234049136e-11	yes
mitochondria	hudson_callable_sites	DAN__TIL	42979	42979	0	yes
mitochondria	hudson_fst	DAN__TIL	0.890748489075	0.890748489074849	1.51101353651484e-13	yes
mitochondria	hudson_numerator	DAN__TULP	6.16176470588	6.16176470588235	2.35367281220533e-12	yes
mitochondria	hudson_denominator	DAN__TULP	6.52941176471	6.52941176470588	4.11759515372978e-12	yes
mitochondria	hudson_callable_sites	DAN__TULP	42995	42995	0	yes
mitochondria	hudson_fst	DAN__TULP	0.943693693694	0.943693693693694	3.06310532494081e-13	yes
mitochondria	hudson_numerator	DOV__DUD	5	5	0	yes
mitochondria	hudson_denominator	DOV__DUD	5.375	5.375	0	yes
mitochondria	hudson_callable_sites	DOV__DUD	43181	43181	0	yes
mitochondria	hudson_fst	DOV__DUD	0.93023255814	0.930232558139535	4.65183447317941e-13	yes
mitochondria	hudson_numerator	DOV__DUSE	3.65384615385	3.65384615384615	3.84625664651139e-12	yes
mitochondria	hudson_denominator	DOV__DUSE	10.391025641	10.3910256410256	2.56328291925456e-11	yes
mitochondria	hudson_callable_sites	DOV__DUSE	43181	43181	0	yes
mitochondria	hudson_fst	DOV__DUSE	0.351634793337	0.351634793337446	4.46309655899313e-13	yes
mitochondria	hudson_numerator	DOV__KIRN	6	6	0	yes
mitochondria	hudson_denominator	DOV__KIRN	6	6	0	yes
mitochondria	hudson_callable_sites	DOV__KIRN	43181	43181	0	yes
mitochondria	hudson_fst	DOV__KIRN	1	1	0	yes
mitochondria	hudson_numerator	DOV__KIRT	6	6	0	yes
mitochondria	hudson_denominator	DOV__KIRT	6	6	0	yes
mitochondria	hudson_callable_sites	DOV__KIRT	43181	43181	0	yes
mitochondria	hudson_fst	DOV__KIRT	1	1	0	yes
mitochondria	hudson_numerator	DOV__MALV	7	7	0	yes
mitochondria	hudson_denominator	DOV__MALV	7	7	0	yes
mitochondria	hudson_callable_sites	DOV__MALV	43181	43181	0	yes
mitochondria	hudson_fst	DOV__MALV	1	1	0	yes
mitochondria	hudson_numerator	DOV__OCO	35.3666666667	35.3666666666667	3.33244543071487e-11	yes
mitochondria	hudson_denominator	DOV__OCO	36.4444444444	36.4444444444444	4.44444481217943e-11	yes
mitochondria	hudson_callable_sites	DOV__OCO	43171	43171	0	yes
mitochondria	hudson_fst	DOV__OCO	0.970426829268	0.970426829268293	2.92987856198579e-13	yes
mitochondria	hudson_numerator	DOV__QUI1	5.10714285714	5.10714285714286	2.8572699761753e-12	yes
mitochondria	hudson_denominator	DOV__QUI1	5.375	5.375	0	yes
mitochondria	hudson_callable_sites	DOV__QUI1	43174	43174	0	yes
mitochondria	hudson_fst	DOV__QUI1	0.950166112957	0.950166112956811	1.89293025698589e-13	yes
mitochondria	hudson_numerator	DOV__QUI2	10	10	0	yes
mitochondria	hudson_denominator	DOV__QUI2	10	10	0	yes
mitochondria	hudson_callable_sites	DOV__QUI2	43033	43033	0	yes
mitochondria	hudson_fst	DOV__QUI2	1	1	0	yes
mitochondria	hudson_numerator	DOV__QUIN	10	10	0	yes
mitochondria	hudson_denominator	DOV__QUIN	10	10	0	yes
mitochondria	hudson_callable_sites	DOV__QUIN	43037	43037	0	yes
mitochondria	hudson_fst	DOV__QUIN	1	1	0	yes
mitochondria	hudson_numerator	DOV__RIC	6	6	0	yes
mitochondria	hudson_denominator	DOV__RIC	6.2	6.2	0	yes
mitochondria	hudson_callable_sites	DOV__RIC	43181	43181	0	yes
mitochondria	hudson_fst	DOV__RIC	0.967741935484	0.967741935483871	1.29118937763906e-13	yes
mitochondria	hudson_numerator	DOV__RSV	9.08333333333	9.08333333333333	3.33244543071487e-12	yes
mitochondria	hudson_denominator	DOV__RSV	9.44444444444	9.44444444444444	4.44266845534003e-12	yes
mitochondria	hudson_callable_sites	DOV__RSV	43167	43167	0	yes
mitochondria	hudson_fst	DOV__RSV	0.961764705882	0.961764705882353	3.52939899528337e-13	yes
mitochondria	hudson_numerator	DOV__SILG	0.766666666667	0.766666666666667	3.33399974294935e-13	yes
mitochondria	hudson_denominator	DOV__SILG	1.84444444444	1.84444444444444	4.44400072296958e-12	yes
mitochondria	hudson_callable_sites	DOV__SILG	43174	43174	0	yes
mitochondria	hudson_fst	DOV__SILG	0.415662650602	0.41566265060241	4.09727807237914e-13	yes
mitochondria	hudson_numerator	DOV__SILR	8	8	0	yes
mitochondria	hudson_denominator	DOV__SILR	8	8	0	yes
mitochondria	hudson_callable_sites	DOV__SILR	43180	43180	0	yes
mitochondria	hudson_fst	DOV__SILR	1	1	0	yes
mitochondria	hudson_numerator	DOV__STI	8.71904761905	8.71904761904762	2.38209452163574e-12	yes
mitochondria	hudson_denominator	DOV__STI	9.45416666667	9.45416666666667	3.33244543071487e-12	yes
mitochondria	hudson_callable_sites	DOV__STI	43166	43166	0	yes
mitochondria	hudson_fst	DOV__STI	0.922243908582	0.922243908581502	4.97935026544383e-13	yes
mitochondria	hudson_numerator	DOV__TIL	8.40476190476	8.40476190476191	1.90425453183707e-12	yes
mitochondria	hudson_denominator	DOV__TIL	9.80357142857	9.80357142857143	1.4281908988778e-12	yes
mitochondria	hudson_callable_sites	DOV__TIL	43166	43166	0	yes
mitochondria	hudson_fst	DOV__TIL	0.857316332726	0.857316332726169	1.68753899743024e-13	yes
mitochondria	hudson_numerator	DOV__TULP	5.16176470588	5.16176470588235	2.35367281220533e-12	yes
mitochondria	hudson_denominator	DOV__TULP	5.52941176471	5.52941176470588	4.11759515372978e-12	yes
mitochondria	hudson_callable_sites	DOV__TULP	43181	43181	0	yes
mitochondria	hudson_fst	DOV__TULP	0.933510638298	0.933510638297872	1.2756462552943e-13	yes
mitochondria	hudson_numerator	DUD__DUSE	1.05769230769	1.05769230769231	2.30748753438093e-12	yes
mitochondria	hudson_denominator	DUD__DUSE	8.16987179487	8.16987179487179	1.78879133727605e-12	yes
mitochondria	hudson_callable_sites	DUD__DUSE	43182	43182	0	yes
mitochondria	hudson_fst	DUD__DUSE	0.129462534327	0.129462534327187	1.87211357527417e-13	yes
mitochondria	hudson_numerator	DUD__KIRN	0.75	0.75	0	yes
mitochondria	hudson_denominator	DUD__KIRN	1.125	1.125	0	yes
mitochondria	hudson_callable_sites	DUD__KIRN	43182	43182	0	yes
mitochondria	hudson_fst	DUD__KIRN	0.666666666667	0.666666666666667	3.33399974294935e-13	yes
mitochondria	hudson_numerator	DUD__KIRT	0.75	0.75	0	yes
mitochondria	hudson_denominator	DUD__KIRT	1.125	1.125	0	yes
mitochondria	hudson_callable_sites	DUD__KIRT	43182	43182	0	yes
mitochondria	hudson_fst	DUD__KIRT	0.666666666667	0.666666666666667	3.33399974294935e-13	yes
mitochondria	hudson_numerator	DUD__MALV	1.75	1.75	0	yes
mitochondria	hudson_denominator	DUD__MALV	2.125	2.125	0	yes
mitochondria	hudson_callable_sites	DUD__MALV	43182	43182	0	yes
mitochondria	hudson_fst	DUD__MALV	0.823529411765	0.823529411764706	2.94209101525666e-13	yes
mitochondria	hudson_numerator	DUD__OCO	33.6166666667	33.6166666666667	3.33315597345063e-11	yes
mitochondria	hudson_denominator	DUD__OCO	35.0694444444	35.0694444444444	4.44444481217943e-11	yes
mitochondria	hudson_callable_sites	DUD__OCO	43171	43171	0	yes
mitochondria	hudson_fst	DUD__OCO	0.958574257426	0.958574257425743	2.57349697108111e-13	yes
mitochondria	hudson_numerator	DUD__QUI1	4.10714285714	4.10714285714286	2.8572699761753e-12	yes
mitochondria	hudson_denominator	DUD__QUI1	4.75	4.75	0	yes
mitochondria	hudson_callable_sites	DUD__QUI1	43174	43174	0	yes
mitochondria	hudson_fst	DUD__QUI1	0.864661654135	0.864661654135338	3.3850700020821e-13	yes
mitochondria	hudson_numerator	DUD__QUI2	9	9	0	yes
mitochondria	hudson_denominator	DUD__QUI2	9.375	9.375	0	yes
mitochondria	hudson_callable_sites	DUD__QUI2	43033	43033	0	yes
mitochondria	hudson_fst	DUD__QUI2	0.96	0.96	0	yes
mitochondria	hudson_numerator	DUD__QUIN	9	9	0	yes
mitochondria	hudson_denominator	DUD__QUIN	9.375	9.375	0	yes
mitochondria	hudson_callable_sites	DUD__QUIN	43037	43037	0	yes
mitochondria	hudson_fst	DUD__QUIN	0.96	0.96	0	yes
mitochondria	hudson_numerator	DUD__RIC	0.75	0.75	0	yes
mitochondria	hudson_denominator	DUD__RIC	1.325	1.325	2.22044604925031e-16	yes
mitochondria	hudson_callable_sites	DUD__RIC	43182	43182	0	yes
mitochondria	hudson_fst	DUD__RIC	0.566037735849	0.566037735849056	5.65103519534205e-14	yes
mitochondria	hudson_numerator	DUD__RSV	8.08333333333	8.08333333333333	3.33244543071487e-12	yes
mitochondria	hudson_denominator	DUD__RSV	8.81944444444	8.81944444444444	4.44266845534003e-12	yes
mitochondria	hudson_callable_sites	DUD__RSV	43167	43167	0	yes
mitochondria	hudson_fst	DUD__RSV	0.916535433071	0.916535433070866	1.33892896769794e-13	yes
mitochondria	hudson_numerator	DUD__SILG	5.76666666667	5.76666666666667	3.33333360913457e-12	yes
mitochondria	hudson_denominator	DUD__SILG	7.21944444444	7.21944444444444	4.44533299059913e-12	yes
mitochondria	hudson_callable_sites	DUD__SILG	43174	43174	0	yes
mitochondria	hudson_fst	DUD__SILG	0.798768757214	0.798768757214313	3.13193915246757e-13	yes
mitochondria	hudson_numerator	DUD__SILR	5	5	0	yes
mitochondria	hudson_denominator	DUD__SILR	5.375	5.375	0	yes
mitochondria	hudson_callable_sites	DUD__SILR	43181	43181	0	yes
mitochondria	hudson_fst	DUD__SILR	0.93023255814	0.930232558139535	4.65183447317941e-13	yes
mitochondria	hudson_numerator	DUD__STI	7.71904761905	7.71904761904762	2.38120634321604e-12	yes
mitochondria	hudson_denominator	DUD__STI	8.82916666667	8.82916666666667	3.33244543071487e-12	yes
mitochondria	hudson_callable_sites	DUD__STI	43166	43166	0	yes
mitochondria	hudson_fst	DUD__STI	0.874266837457	0.874266837457021	2.14273043752655e-14	yes
mitochondria	hudson_numerator	DUD__TIL	7.40476190476	7.40476190476191	1.90514271025677e-12	yes
mitochondria	hudson_denominator	DUD__TIL	9.17857142857	9.17857142857143	1.4281908988778e-12	yes
mitochondria	hudson_callable_sites	DUD__TIL	43166	43166	0	yes
mitochondria	hudson_fst	DUD__TIL	0.806744487678	0.80674448767834	3.3983926783776e-13	yes
mitochondria	hudson_numerator	DUD__TULP	0.161764705882	0.161764705882353	3.52939899528337e-13	yes
mitochondria	hudson_denominator	DUD__TULP	0.904411764706	0.904411764705882	1.17683640610267e-13	yes
mitochondria	hudson_callable_sites	DUD__TULP	43182	43182	0	yes
mitochondria	hudson_fst	DUD__TULP	0.178861788618	0.178861788617886	1.13825615599694e-13	yes
mitochondria	hudson_numerator	DUSE__KIRN	1.96153846154	1.96153846153846	1.53832502292062e-12	yes
mitochondria	hudson_denominator	DUSE__KIRN	8.69871794872	8.69871794871794	2.05879757686489e-12	yes
mitochondria	hudson_callable_sites	DUSE__KIRN	43182	43182	0	yes
mitochondria	hudson_fst	DUSE__KIRN	0.225497420781	0.225497420781135	1.3505863094565e-13	yes
mitochondria	hudson_numerator	DUSE__KIRT	1.96153846154	1.96153846153846	1.53832502292062e-12	yes
mitochondria	hudson_denominator	DUSE__KIRT	8.69871794872	8.69871794871794	2.05879757686489e-12	yes
mitochondria	hudson_callable_sites	DUSE__KIRT	43182	43182	0	yes
mitochondria	hudson_fst	DUSE__KIRT	0.225497420781	0.225497420781135	1.3505863094565e-13	yes
mitochondria	hudson_numerator	DUSE__MALV	2.96153846154	2.96153846153846	1.53876911213047e-12	yes
mitochondria	hudson_denominator	DUSE__MALV	9.69871794872	9.69871794871794	2.05879757686489e-12	yes
mitochondria	hudson_callable_sites	DUSE__MALV	43182	43182	0	yes
mitochondria	hudson_fst	DUSE__MALV	0.305353602115	0.305353602115004	3.49720252756924e-15	yes
mitochondria	hudson_numerator	DUSE__OCO	28.7128205128	28.7128205128205	2.05275796361093e-11	yes
mitochondria	hudson_denominator	DUSE__OCO	36.5277777778	36.5277777777778	2.22186713472183e-11	yes
mitochondria	hudson_callable_sites	DUSE__OCO	43171	43171	0	yes
mitochondria	hudson_fst	DUSE__OCO	0.786054401872	0.786054401871893	1.0724754417879e-13	yes
mitochondria	hudson_numerator	DUSE__QUI1	2.1456043956	2.1456043956044	4.39603908830577e-12	yes
mitochondria	hudson_denominator	DUSE__QUI1	9.15064102564	9.15064102564102	1.01785246897634e-12	yes
mitochondria	hudson_callable_sites	DUSE__QUI1	43174	43174	0	yes
mitochondria	hudson_fst	DUSE__QUI1	0.234475856893	0.23447585689267	3.30263594250368e-13	yes
mitochondria	hudson_numerator	DUSE__QUI2	5.19230769231	5.19230769230769	2.30837571280063e-12	yes
mitochondria	hudson_denominator	DUSE__QUI2	11.9294871795	11.9294871794872	1.28288490941486e-11	yes
mitochondria	hudson_callable_sites	DUSE__QUI2	43033	43033	0	yes
mitochondria	hudson_fst	DUSE__QUI2	0.435249865664	0.435249865663622	3.78030939884866e-13	yes
mitochondria	hudson_numerator	DUSE__QUIN	5.19230769231	5.19230769230769	2.30837571280063e-12	yes
mitochondria	hudson_denominator	DUSE__QUIN	11.9294871795	11.9294871794872	1.28288490941486e-11	yes
mitochondria	hudson_callable_sites	DUSE__QUIN	43037	43037	0	yes
mitochondria	hudson_fst	DUSE__QUIN	0.435249865664	0.435249865663622	3.78030939884866e-13	yes
mitochondria	hudson_numerator	DUSE__RIC	1.96153846154	1.96153846153846	1.53832502292062e-12	yes
mitochondria	hudson_denominator	DUSE__RIC	8.89871794872	8.89871794871794	2.05702122002549e-12	yes
mitochondria	hudson_callable_sites	DUSE__RIC	43182	43182	0	yes
mitochondria	hudson_fst	DUSE__RIC	0.220429332949	0.220429332949143	1.42941214420489e-13	yes
mitochondria	hudson_numerator	DUSE__RSV	4.05341880342	4.0534188034188	1.19637633133607e-12	yes
mitochondria	hudson_denominator	DUSE__RSV	11.1517094017	11.1517094017094	9.39337496674852e-12	yes
mitochondria	hudson_callable_sites	DUSE__RSV	43167	43167	0	yes
mitochondria	hudson_fst	DUSE__RSV	0.363479593792	0.363479593791914	8.55981951985996e-14	yes
mitochondria	hudson_numerator	DUSE__SILG	4.42051282051	4.42051282051282	2.8199664825479e-12	yes
mitochondria	hudson_denominator	DUSE__SILG	12.2354700855	12.2354700854701	2.99227309596972e-11	yes
mitochondria	hudson_callable_sites	DUSE__SILG	43174	43174	0	yes
mitochondria	hudson_fst	DUSE__SILG	0.361286717195	0.361286717194649	3.50608431176624e-13	yes
mitochondria	hudson_numerator	DUSE__SILR	3.92307692308	3.92307692307692	3.07665004584123e-12	yes
mitochondria	hudson_denominator	DUSE__SILR	10.4679487179	10.4679487179487	4.87094808931943e-11	yes
mitochondria	hudson_callable_sites	DUSE__SILR	43181	43181	0	yes
mitochondria	hudson_fst	DUSE__SILR	0.374770361298	0.374770361298224	2.24431584427975e-13	yes
mitochondria	hudson_numerator	DUSE__STI	3.59148351648	3.59148351648352	3.51674245280265e-12	yes
mitochondria	hudson_denominator	DUSE__STI	11.0637820513	11.063782051282	1.79554149326577e-11	yes
mitochondria	hudson_callable_sites	DUSE__STI	43166	43166	0	yes
mitochondria	hudson_fst	DUSE__STI	0.324616256885	0.324616256885442	4.42146319556969e-13	yes
mitochondria	hudson_numerator	DUSE__TIL	3.26465201465	3.26465201465202	2.01483274508973e-12	yes
mitochondria	hudson_denominator	DUSE__TIL	11.4006410256	11.400641025641	4.10178557785912e-11	yes
mitochondria	hudson_callable_sites	DUSE__TIL	43166	43166	0	yes
mitochondria	hudson_fst	DUSE__TIL	0.286356881802	0.286356881802482	4.82280881897168e-13	yes
mitochondria	hudson_numerator	DUSE__TULP	1.25904977376	1.25904977375566	4.34385860614839e-12	yes
mitochondria	hudson_denominator	DUSE__TULP	8.36387631976	8.36387631975867	1.33404398638959e-12	yes
mitochondria	hudson_callable_sites	DUSE__TULP	43182	43182	0	yes
mitochondria	hudson_fst	DUSE__TULP	0.150534241017	0.150534241017087	8.68194405256872e-14	yes
mitochondria	hudson_numerator	KIRN__KIRT	0	0	0	yes
mitochondria	hudson_denominator	KIRN__KIRT	0	0	0	yes
mitochondria	hudson_callable_sites	KIRN__KIRT	43182	43182	0	yes
mitochondria	hudson_fst	KIRN__KIRT	nan	nan	nan	yes
mitochondria	hudson_numerator	KIRN__MALV	1	1	0	yes
mitochondria	hudson_denominator	KIRN__MALV	1	1	0	yes
mitochondria	hudson_callable_sites	KIRN__MALV	43182	43182	0	yes
mitochondria	hudson_fst	KIRN__MALV	1	1	0	yes
mitochondria	hudson_numerator	KIRN__OCO	33.3666666667	33.3666666666667	3.33315597345063e-11	yes
mitochondria	hudson_denominator	KIRN__OCO	34.4444444444	34.4444444444444	4.44444481217943e-11	yes
mitochondria	hudson_callable_sites	KIRN__OCO	43171	43171	0	yes
mitochondria	hudson_fst	KIRN__OCO	0.968709677419	0.968709677419355	3.548272786702e-13	yes
mitochondria	hudson_numerator	KIRN__QUI1	5.10714285714	5.10714285714286	2.8572699761753e-12	yes
mitochondria	hudson_denominator	KIRN__QUI1	5.375	5.375	0	yes
mitochondria	hudson_callable_sites	KIRN__QUI1	43174	43174	0	yes
mitochondria	hudson_fst	KIRN__QUI1	0.950166112957	0.950166112956811	1.89293025698589e-13	yes
mitochondria	hudson_numerator	KIRN__QUI2	10	10	0	yes
mitochondria	hudson_denominator	KIRN__QUI2	10	10	0	yes
mitochondria	hudson_callable_sites	KIRN__QUI2	43033	43033	0	yes
mitochondria	hudson_fst	KIRN__QUI2	1	1	0	yes
mitochondria	hudson_numerator	KIRN__QUIN	10	10	0	yes
mitochondria	hudson_denominator	KIRN__QUIN	10	10	0	yes
mitochondria	hudson_callable_sites	KIRN__QUIN	43037	43037	0	yes
mitochondria	hudson_fst	KIRN__QUIN	1	1	0	yes
mitochondria	hudson_numerator	KIRN__RIC	0	0	0	yes
mitochondria	hudson_denominator	KIRN__RIC	0.2	0.2	0	yes
mitochondria	hudson_callable_sites	KIRN__RIC	43182	43182	0	yes
mitochondria	hudson_fst	KIRN__RIC	0	0	0	yes
mitochondria	hudson_numerator	KIRN__RSV	9.08333333333	9.08333333333333	3.33244543071487e-12	yes
mitochondria	hudson_denominator	KIRN__RSV	9.44444444444	9.44444444444444	4.44266845534003e-12	yes
mitochondria	hudson_callable_sites	KIRN__RSV	43167	43167	0	yes
mitochondria	hudson_fst	KIRN__RSV	0.961764705882	0.961764705882353	3.52939899528337e-13	yes
mitochondria	hudson_numerator	KIRN__SILG	6.76666666667	6.76666666666667	3.33333360913457e-12	yes
mitochondria	hudson_denominator	KIRN__SILG	7.84444444444	7.84444444444444	4.44533299059913e-12	yes
mitochondria	hudson_callable_sites	KIRN__SILG	43174	43174	0	yes
mitochondria	hudson_fst	KIRN__SILG	0.862606232295	0.862606232294618	3.82471831983366e-13	yes
mitochondria	hudson_numerator	KIRN__SILR	6	6	0	yes
mitochondria	hudson_denominator	KIRN__SILR	6	6	0	yes
mitochondria	hudson_callable_sites	KIRN__SILR	43181	43181	0	yes
mitochondria	hudson_fst	KIRN__SILR	1	1	0	yes
mitochondria	hudson_numerator	KIRN__STI	8.71904761905	8.71904761904762	2.38209452163574e-12	yes
mitochondria	hudson_denominator	KIRN__STI	9.45416666667	9.45416666666667	3.33244543071487e-12	yes
mitochondria	hudson_callable_sites	KIRN__STI	43166	43166	0	yes
mitochondria	hudson_fst	KIRN__STI	0.922243908582	0.922243908581502	4.97935026544383e-13	yes
mitochondria	hudson_numerator	KIRN__TIL	8.40476190476	8.40476190476191	1.90425453183707e-12	yes
mitochondria	hudson_denominator	KIRN__TIL	9.80357142857	9.80357142857143	1.4281908988778e-12	yes
mitochondria	hudson_callable_sites	KIRN__TIL	43166	43166	0	yes
mitochondria	hudson_fst	KIRN__TIL	0.857316332726	0.857316332726169	1.68753899743024e-13	yes
mitochondria	hudson_numerator	KIRN__TULP	1.16176470588	1.16176470588235	2.35278463378563e-12	yes
mitochondria	hudson_denominator	KIRN__TULP	1.52941176471	1.52941176470588	4.11781719833471e-12	yes
mitochondria	hudson_callable_sites	KIRN__TULP	43182	43182	0	yes
mitochondria	hudson_fst	KIRN__TULP	0.759615384615	0.759615384615385	3.84581255730154e-13	yes
mitochondria	hudson_numerator	KIRT__MALV	1	1	0	yes
mitochondria	hudson_denominator	KIRT__MALV	1	1	0	yes
mitochondria	hudson_callable_sites	KIRT__MALV	43182	43182	0	yes
mitochondria	hudson_fst	KIRT__MALV	1	1	0	yes
mitochondria	hudson_numerator	KIRT__OCO	33.3666666667	33.3666666666667	3.33315597345063e-11	yes
mitochondria	hudson_denominator	KIRT__OCO	34.4444444444	34.4444444444444	4.44444481217943e-11	yes
mitochondria	hudson_callable_sites	KIRT__OCO	43171	43171	0	yes
mitochondria	hudson_fst	KIRT__OCO	0.968709677419	0.968709677419355	3.548272786702e-13	yes
mitochondria	hudson_numerator	KIRT__QUI1	5.10714285714	5.10714285714286	2.8572699761753e-12	yes
mitochondria	hudson_denominator	KIRT__QUI1	5.375	5.375	0	yes
mitochondria	hudson_callable_sites	KIRT__QUI1	43174	43174	0	yes
mitochondria	hudson_fst	KIRT__QUI1	0.950166112957	0.950166112956811	1.89293025698589e-13	yes
mitochondria	hudson_numerator	KIRT__QUI2	10	10	0	yes
mitochondria	hudson_denominator	KIRT__QUI2	10	10	0	yes
mitochondria	hudson_callable_sites	KIRT__QUI2	43033	43033	0	yes
mitochondria	hudson_fst	KIRT__QUI2	1	1	0	yes
mitochondria	hudson_numerator	KIRT__QUIN	10	10	0	yes
mitochondria	hudson_denominator	KIRT__QUIN	10	10	0	yes
mitochondria	hudson_callable_sites	KIRT__QUIN	43037	43037	0	yes
mitochondria	hudson_fst	KIRT__QUIN	1	1	0	yes
mitochondria	hudson_numerator	KIRT__RIC	0	0	0	yes
mitochondria	hudson_denominator	KIRT__RIC	0.2	0.2	0	yes
mitochondria	hudson_callable_sites	KIRT__RIC	43182	43182	0	yes
mitochondria	hudson_fst	KIRT__RIC	0	0	0	yes
mitochondria	hudson_numerator	KIRT__RSV	9.08333333333	9.08333333333333	3.33244543071487e-12	yes
mitochondria	hudson_denominator	KIRT__RSV	9.44444444444	9.44444444444444	4.44266845534003e-12	yes
mitochondria	hudson_callable_sites	KIRT__RSV	43167	43167	0	yes
mitochondria	hudson_fst	KIRT__RSV	0.961764705882	0.961764705882353	3.52939899528337e-13	yes
mitochondria	hudson_numerator	KIRT__SILG	6.76666666667	6.76666666666667	3.33333360913457e-12	yes
mitochondria	hudson_denominator	KIRT__SILG	7.84444444444	7.84444444444444	4.44533299059913e-12	yes
mitochondria	hudson_callable_sites	KIRT__SILG	43174	43174	0	yes
mitochondria	hudson_fst	KIRT__SILG	0.862606232295	0.862606232294618	3.82471831983366e-13	yes
mitochondria	hudson_numerator	KIRT__SILR	6	6	0	yes
mitochondria	hudson_denominator	KIRT__SILR	6	6	0	yes
mitochondria	hudson_callable_sites	KIRT__SILR	43181	43181	0	yes
mitochondria	hudson_fst	KIRT__SILR	1	1	0	yes
mitochondria	hudson_numerator	KIRT__STI	8.71904761905	8.71904761904762	2.38209452163574e-12	yes
mitochondria	hudson_denominator	KIRT__STI	9.45416666667	9.45416666666667	3.33244543071487e-12	yes
mitochondria	hudson_callable_sites	KIRT__STI	43166	43166	0	yes
mitochondria	hudson_fst	KIRT__STI	0.922243908582	0.922243908581502	4.97935026544383e-13	yes
mitochondria	hudson_numerator	KIRT__TIL	8.40476190476	8.40476190476191	1.90425453183707e-12	yes
mitochondria	hudson_denominator	KIRT__TIL	9.80357142857	9.80357142857143	1.4281908988778e-12	yes
mitochondria	hudson_callable_sites	KIRT__TIL	43166	43166	0	yes
mitochondria	hudson_fst	KIRT__TIL	0.857316332726	0.857316332726169	1.68753899743024e-13	yes
mitochondria	hudson_numerator	KIRT__TULP	1.16176470588	1.16176470588235	2.35278463378563e-12	yes
mitochondria	hudson_denominator	KIRT__TULP	1.52941176471	1.52941176470588	4.11781719833471e-12	yes
mitochondria	hudson_callable_sites	KIRT__TULP	43182	43182	0	yes
mitochondria	hudson_fst	KIRT__TULP	0.759615384615	0.759615384615385	3.84581255730154e-13	yes
mitochondria	hudson_numerator	MALV__OCO	34.3666666667	34.3666666666667	3.33315597345063e-11	yes
mitochondria	hudson_denominator	MALV__OCO	35.4444444444	35.4444444444444	4.44444481217943e-11	yes
mitochondria	hudson_callable_sites	MALV__OCO	43171	43171	0	yes
mitochondria	hudson_fst	MALV__OCO	0.969592476489	0.969592476489028	2.8199664825479e-14	yes
mitochondria	hudson_numerator	MALV__QUI1	6.10714285714	6.10714285714286	2.8572699761753e-12	yes
mitochondria	hudson_denominator	MALV__QUI1	6.375	6.375	0	yes
mitochondria	hudson_callable_sites	MALV__QUI1	43174	43174	0	yes
mitochondria	hudson_fst	MALV__QUI1	0.957983193277	0.957983193277311	3.10973469197506e-13	yes
mitochondria	hudson_numerator	MALV__QUI2	11	11	0	yes
mitochondria	hudson_denominator	MALV__QUI2	11	11	0	yes
mitochondria	hudson_callable_sites	MALV__QUI2	43033	43033	0	yes
mitochondria	hudson_fst	MALV__QUI2	1	1	0	yes
mitochondria	hudson_numerator	MALV__QUIN	11	11	0	yes
mitochondria	hudson_denominator	MALV__QUIN	11	11	0	yes
mitochondria	hudson_callable_sites	MALV__QUIN	43037	43037	0	yes
mitochondria	hudson_fst	MALV__QUIN	1	1	0	yes
mitochondria	hudson_numerator	MALV__RIC	1	1	0	yes
mitochondria	hudson_denominator	MALV__RIC	1.2	1.2	0	yes
mitochondria	hudson_callable_sites	MALV__RIC	43182	43182	0	yes
mitochondria	hudson_fst	MALV__RIC	0.833333333333	0.833333333333333	3.33399974294935e-13	yes
