sample_id	step	command
CY_HICS_LP_295_Du-759	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_295_Du-759_S259_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_295_Du-759_S259_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_295_Du-759.organelle.sorted.tmp.bam -
CY_HICS_LP_295_Du-759	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_295_Du-759.organelle.sorted.bam
CY_HICS_LP_295_Du-759	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_295_Du-759.organelle.sorted.bam
CY_HICS_LP_295_Du-759	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_295_Du-759.organelle.sorted.bam
CY_HICS_LP_295_Du-759	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_295_Du-759.organelle.sorted.bam
CY_HICS_LP_297_Du-761	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_297_Du-761_S279_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_297_Du-761_S279_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_297_Du-761.organelle.sorted.tmp.bam -
CY_HICS_LP_297_Du-761	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_297_Du-761.organelle.sorted.bam
CY_HICS_LP_297_Du-761	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_297_Du-761.organelle.sorted.bam
CY_HICS_LP_297_Du-761	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_297_Du-761.organelle.sorted.bam
CY_HICS_LP_297_Du-761	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_297_Du-761.organelle.sorted.bam
CY_HICS_LP_355_Du-762	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_355_Du-762_S251_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_355_Du-762_S251_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_355_Du-762.organelle.sorted.tmp.bam -
CY_HICS_LP_355_Du-762	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_355_Du-762.organelle.sorted.bam
CY_HICS_LP_355_Du-762	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_355_Du-762.organelle.sorted.bam
CY_HICS_LP_355_Du-762	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_355_Du-762.organelle.sorted.bam
CY_HICS_LP_355_Du-762	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_355_Du-762.organelle.sorted.bam
CY_HICS_LP_356_Du-763	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_356_Du-763_S269_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_356_Du-763_S269_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_356_Du-763.organelle.sorted.tmp.bam -
CY_HICS_LP_356_Du-763	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_356_Du-763.organelle.sorted.bam
CY_HICS_LP_356_Du-763	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_356_Du-763.organelle.sorted.bam
CY_HICS_LP_356_Du-763	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_356_Du-763.organelle.sorted.bam
CY_HICS_LP_356_Du-763	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HICS_LP_356_Du-763.organelle.sorted.bam
CY_HUN_LP_264_Du-683	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_264_Du-683_S265_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_264_Du-683_S265_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_264_Du-683.organelle.sorted.tmp.bam -
CY_HUN_LP_264_Du-683	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_264_Du-683.organelle.sorted.bam
CY_HUN_LP_264_Du-683	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_264_Du-683.organelle.sorted.bam
CY_HUN_LP_264_Du-683	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_264_Du-683.organelle.sorted.bam
CY_HUN_LP_264_Du-683	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_264_Du-683.organelle.sorted.bam
CY_HUN_LP_265_Du-684	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_265_Du-684_S276_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_265_Du-684_S276_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_265_Du-684.organelle.sorted.tmp.bam -
CY_HUN_LP_265_Du-684	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_265_Du-684.organelle.sorted.bam
CY_HUN_LP_265_Du-684	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_265_Du-684.organelle.sorted.bam
CY_HUN_LP_265_Du-684	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_265_Du-684.organelle.sorted.bam
CY_HUN_LP_265_Du-684	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_265_Du-684.organelle.sorted.bam
CY_HUN_LP_266_Du-685	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_266_Du-685_S285_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_266_Du-685_S285_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_266_Du-685.organelle.sorted.tmp.bam -
CY_HUN_LP_266_Du-685	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_266_Du-685.organelle.sorted.bam
CY_HUN_LP_266_Du-685	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_266_Du-685.organelle.sorted.bam
CY_HUN_LP_266_Du-685	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_266_Du-685.organelle.sorted.bam
CY_HUN_LP_266_Du-685	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_266_Du-685.organelle.sorted.bam
CY_HUN_LP_267_Du-686	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_267_Du-686_S218_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_267_Du-686_S218_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_267_Du-686.organelle.sorted.tmp.bam -
CY_HUN_LP_267_Du-686	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_267_Du-686.organelle.sorted.bam
CY_HUN_LP_267_Du-686	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_267_Du-686.organelle.sorted.bam
CY_HUN_LP_267_Du-686	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_267_Du-686.organelle.sorted.bam
CY_HUN_LP_267_Du-686	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_267_Du-686.organelle.sorted.bam
CY_HUN_LP_268_Du-687	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_268_Du-687_S228_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_268_Du-687_S228_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_268_Du-687.organelle.sorted.tmp.bam -
CY_HUN_LP_268_Du-687	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_268_Du-687.organelle.sorted.bam
CY_HUN_LP_268_Du-687	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_268_Du-687.organelle.sorted.bam
CY_HUN_LP_268_Du-687	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_268_Du-687.organelle.sorted.bam
CY_HUN_LP_268_Du-687	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_HUN_LP_268_Du-687.organelle.sorted.bam
CY_RED_LP_202_Du-561	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_RED/CY_RED_LP_202_Du-561_S192_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_RED/CY_RED_LP_202_Du-561_S192_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_RED_LP_202_Du-561.organelle.sorted.tmp.bam -
CY_RED_LP_202_Du-561	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_RED_LP_202_Du-561.organelle.sorted.bam
CY_RED_LP_202_Du-561	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_RED_LP_202_Du-561.organelle.sorted.bam
CY_RED_LP_202_Du-561	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_RED_LP_202_Du-561.organelle.sorted.bam
CY_RED_LP_202_Du-561	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_RED_LP_202_Du-561.organelle.sorted.bam
CY_SIE_LP_188_Du-445	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_188_Du-445_S129_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_188_Du-445_S129_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_188_Du-445.organelle.sorted.tmp.bam -
CY_SIE_LP_188_Du-445	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_188_Du-445.organelle.sorted.bam
CY_SIE_LP_188_Du-445	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_188_Du-445.organelle.sorted.bam
CY_SIE_LP_188_Du-445	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_188_Du-445.organelle.sorted.bam
CY_SIE_LP_188_Du-445	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_188_Du-445.organelle.sorted.bam
CY_SIE_LP_189_Du-446	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_189_Du-446_S139_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_189_Du-446_S139_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_189_Du-446.organelle.sorted.tmp.bam -
CY_SIE_LP_189_Du-446	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_189_Du-446.organelle.sorted.bam
CY_SIE_LP_189_Du-446	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_189_Du-446.organelle.sorted.bam
CY_SIE_LP_189_Du-446	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_189_Du-446.organelle.sorted.bam
CY_SIE_LP_189_Du-446	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_189_Du-446.organelle.sorted.bam
CY_SIE_LP_190_Du-447	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_190_Du-447_S150_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_190_Du-447_S150_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_190_Du-447.organelle.sorted.tmp.bam -
CY_SIE_LP_190_Du-447	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_190_Du-447.organelle.sorted.bam
CY_SIE_LP_190_Du-447	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_190_Du-447.organelle.sorted.bam
CY_SIE_LP_190_Du-447	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_190_Du-447.organelle.sorted.bam
CY_SIE_LP_190_Du-447	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_190_Du-447.organelle.sorted.bam
CY_SIE_LP_191_Du-448	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_191_Du-448_S160_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_191_Du-448_S160_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_191_Du-448.organelle.sorted.tmp.bam -
CY_SIE_LP_191_Du-448	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_191_Du-448.organelle.sorted.bam
CY_SIE_LP_191_Du-448	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_191_Du-448.organelle.sorted.bam
CY_SIE_LP_191_Du-448	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_191_Du-448.organelle.sorted.bam
CY_SIE_LP_191_Du-448	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_SIE_LP_191_Du-448.organelle.sorted.bam
CY_WOO_LP_259_Du-664	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_259_Du-664_S217_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_259_Du-664_S217_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_259_Du-664.organelle.sorted.tmp.bam -
CY_WOO_LP_259_Du-664	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_259_Du-664.organelle.sorted.bam
CY_WOO_LP_259_Du-664	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_259_Du-664.organelle.sorted.bam
CY_WOO_LP_259_Du-664	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_259_Du-664.organelle.sorted.bam
CY_WOO_LP_259_Du-664	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_259_Du-664.organelle.sorted.bam
CY_WOO_LP_260_Du-665	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_260_Du-665_S227_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_260_Du-665_S227_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_260_Du-665.organelle.sorted.tmp.bam -
CY_WOO_LP_260_Du-665	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_260_Du-665.organelle.sorted.bam
CY_WOO_LP_260_Du-665	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_260_Du-665.organelle.sorted.bam
CY_WOO_LP_260_Du-665	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_260_Du-665.organelle.sorted.bam
CY_WOO_LP_260_Du-665	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CY_WOO_LP_260_Du-665.organelle.sorted.bam
