sample_1	sample_2	mash_distance	p_value	shared_hashes	calibrated_candidate	interpretation
ABAB_MAD_LP_222_Du-589	RIC_LP_194_Du-523	0.257637	4.79812e-151	17/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RIC_LP_195_Du-524	0.250821	3.77127e-188	21/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RIC_LP_196_Du-525	0.259592	7.88745e-142	16/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RIC_LP_197_Du-526	0.162259	0	328/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RIC_LP_198_Du-527	0.247888	7.91356e-207	23/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RIC_LP_199_Du-528	0.263899	1.78346e-123	14/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RIC_LP_200_Du-529	0.252395	7.6562e-179	20/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RIC_LP_201_Du-530	0.255793	2.73915e-160	18/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_049_Du-85	0.255793	2.74673e-160	18/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_050_Du-87	0.27815	3.66712e-78	9/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_051_Du-88	0.281949	3.19748e-69	8/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_052_Du-89	0.27815	3.66588e-78	9/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_053_Du-90	0.250821	3.75184e-188	21/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_055_Du-92	0.236245	2.94725e-301	33/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_057_Du-94	0.238261	3.06496e-282	31/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_315_Du-95	0.246515	3.32033e-216	24/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	RSV_LP_316_Du-96	0.236245	2.99701e-301	33/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_149_Du-343	0.215912	0	62/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_150_Du-344	0.225535	0	46/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_151_Du-345	0.231696	0	38/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_152_Du-346	0.228469	0	42/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_153_Du-347	0.217511	0	59/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_154_Du-348	0.241544	7.63696e-254	28/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_155_Du-349	0.233439	0	36/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_156_Du-350	0.221582	0	52/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_157_Du-351	0.222208	0	51/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILG_LP_158_Du-352	0.220366	0	54/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILR_LP_346_Du-729	0.242716	2.09042e-244	27/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILR_LP_347_Du-730	0.255793	2.74288e-160	18/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILR_LP_348_Du-731	0.249321	1.75714e-197	22/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILR_LP_349_Du-732	0.249321	1.76748e-197	22/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILR_LP_351_Du-734	0.254049	1.48757e-169	19/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	SILR_LP_353_Du-736	0.243934	5.47439e-235	26/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_027_Du-45	0.213896	0	66/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_028_Du-46	0.218622	0	57/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_029_Du-47	0.207695	0	80/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_030_Du-48	0.218622	0	57/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_031_Du-49	0.226969	0	44/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_032_Du-50	0.226969	0	44/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_033_Du-51	0.202842	0	93/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_034_Du-52	0.237237	1.03148e-291	32/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_035_Du-53	0.232556	0	37/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_036_Du-54	0.212463	0	69/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_037_Du-55	0.218622	0	57/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_038_Du-56	0.226244	0	45/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_039_Du-57	0.231696	0	38/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_040_Du-58	0.226969	0	44/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_041_Du-60	0.27815	3.68871e-78	9/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	STI_LP_042_Du-61	0.239319	9.62533e-273	30/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_123_Du-263	0.213411	0	67/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_124_Du-264	0.245198	1.38687e-225	25/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_125_Du-265	0.220366	0	54/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_126_Du-266	0.226244	0	45/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_127_Du-267	0.236245	3.00503e-301	33/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_128_Du-268	0.250821	3.74853e-188	21/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_129_Du-269	0.230858	0	39/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_130_Du-271	0.250821	3.76694e-188	21/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TIL_LP_131_Du-272	0.237237	9.79415e-292	32/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_115_Du-242	0.249321	1.75564e-197	22/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_116_Du-243	0.250821	3.74181e-188	21/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_117_Du-244	0.235283	9.04293e-311	34/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_118_Du-245	0.257637	4.79049e-151	17/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_119_Du-246	0.247888	7.90097e-207	23/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_120_Du-248	0.252395	7.67572e-179	20/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_121_Du-249	0.236245	3.04715e-301	33/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_122_Du-250	0.250821	3.7461e-188	21/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_140_Du-302	0.254049	1.48117e-169	19/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_141_Du-303	0.222847	0	50/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_142_Du-304	0.217511	0	59/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_143_Du-305	0.224163	0	48/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_144_Du-306	0.223498	0	49/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_145_Du-307	0.218062	0	58/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_146_Du-308	0.212934	0	68/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_147_Du-309	0.247888	7.86233e-207	23/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_222_Du-589	TULP_LP_148_Du-310	0.225535	0	46/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_322_Du-593	0.0515801	0	11241/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_323_Du-594	0.0482108	0	12635/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_324_Du-595	0.054521	0	10162/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_325_Du-596	0.0519804	0	11087/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_326_Du-597	0.0521433	0	11025/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_327_Du-598	0.0485967	0	12466/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABBE_BERN_LP_311_Du-780	0.0760234	0	4972/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABBE_BERN_LP_312_Du-781	0.0798388	0	4393/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABBE_BERN_LP_313_Du-782	0.0738673	0	5334/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABBE_BERN_LP_314_Du-783	0.0760914	0	4961/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABMU_HOR_LP_306_Du-775	0.0641207	0	7354/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABMU_HOR_LP_308_Du-777	0.0619778	0	7899/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABMU_HOR_LP_358_Du-770	0.0595235	0	8577/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABMU_HOR_LP_359_Du-771	0.0610547	0	8147/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABMU_HOR_LP_360_Du-772	0.062141	0	7856/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	ABMU_HOR_LP_361_Du-773	0.0591075	0	8698/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_105_Du-222	0.0669641	0	6692/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_106_Du-223	0.0706993	0	5917/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_108_Du-225	0.0650553	0	7129/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_109_Du-226	0.0664936	0	6797/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_110_Du-227	0.0700378	0	6047/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_111_Du-228	0.0664847	0	6799/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_112_Du-230	0.0658564	0	6942/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_113_Du-231	0.0694996	0	6155/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_114_Du-232	0.0642722	0	7317/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	BAI_LP_319_Du-233	0.0718063	0	5706/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_269_Du-703	0.0681872	0	6427/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_270_Du-704	0.0682297	0	6418/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_272_Du-707	0.0700127	0	6052/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_274_Du-709	0.0675391	0	6566/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_276_Du-711	0.0717049	0	5725/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_277_Du-712	0.0712711	0	5807/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_341_Du-713	0.068277	0	6408/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_342_Du-714	0.0669234	0	6701/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	COM_LP_343_Du-715	0.0750986	0	5124/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_169_Du-381	0.0736329	0	5375/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_170_Du-382	0.0707405	0	5909/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_172_Du-384	0.0898657	0	3182/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_173_Du-385	0.0683149	0	6400/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_174_Du-386	0.0676084	0	6551/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_175_Du-387	0.0675483	0	6564/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_176_Du-388	0.068706	0	6318/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_177_Du-389	0.0683054	0	6402/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_320_Du-395	0.0660658	0	6894/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROB_LP_321_Du-396	0.0653867	0	7051/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_085_Du-181	0.0719672	0	5676/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_086_Du-182	0.068658	0	6328/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_087_Du-183	0.0659173	0	6928/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_088_Du-184	0.0714396	0	5775/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_089_Du-185	0.0725156	0	5575/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_090_Du-186	0.0718813	0	5692/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_091_Du-187	0.0652673	0	7079/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_092_Du-188	0.0652801	0	7076/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_093_Du-189	0.0668289	0	6722/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CROS_LP_094_Du-190	0.0698973	0	6075/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_ALA_LP_298-Du-767	0.0688118	0	6296/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_ALA_LP_299-Du-768	0.0693715	0	6181/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_ALA_LP_357_Du-769	0.0715137	0	5761/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BAL_LP_226_Du-602	0.0583969	0	8909/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BAL_LP_227_Du-603	0.0562249	0	9589/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BAL_LP_228_Du-604	0.0531916	0	10635/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BGL_LP_210_Du-577	0.0620119	0	7890/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BGL_LP_212_Du-579	0.0636868	0	7461/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BOU_LP_288_Du-737	0.0693175	0	6192/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BOU_LP_290_Du-739	0.0685862	0	6343/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BOU_LP_291_Du-740	0.0661447	0	6876/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BOU_LP_292_Du-741	0.0674563	0	6584/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_BOU_LP_354_Du-742	0.0665737	0	6779/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_CAS_LP_328_Du-610	0.0743478	0	5251/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_CAS_LP_329_Du-611	0.0622478	0	7828/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_CAS_LP_330_Du-607	0.0571079	0	9306/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_CAS_LP_331_Du-608	0.0605504	0	8286/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_CAS_LP_332_Du-609	0.0670863	0	6665/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICN_LP_236_Du-614	0.0693519	0	6185/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICN_LP_333_Du-612	0.0583537	0	8922/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICN_LP_334_Du-613	0.0651018	0	7118/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICN_LP_335_Du-615	0.0774675	0	4744/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICN_LP_336_Du-616	0.0628505	0	7672/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICS_LP_293_Du-757	0.0697774	0	6099/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICS_LP_295_Du-759	0.0826088	0	4017/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICS_LP_297_Du-761	0.068367	0	6389/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICS_LP_355_Du-762	0.0710984	0	5840/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HICS_LP_356_Du-763	0.0651315	0	7111/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HUN_LP_264_Du-683	0.072357	0	5604/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HUN_LP_265_Du-684	0.127259	0	977/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HUN_LP_266_Du-685	0.0711977	0	5821/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HUN_LP_267_Du-686	0.0725924	0	5561/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_HUN_LP_268_Du-687	0.0742953	0	5260/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_RED_LP_202_Du-561	0.0802069	0	4341/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_SIE_LP_188_Du-445	0.0695639	0	6142/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_SIE_LP_189_Du-446	0.0800506	0	4363/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_SIE_LP_190_Du-447	0.0668829	0	6710/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_SIE_LP_191_Du-448	0.0669821	0	6688/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_WOO_LP_259_Du-664	0.0704278	0	5970/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_WOO_LP_260_Du-665	0.0774999	0	4739/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_WOO_LP_261_Du-667	0.0759555	0	4983/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_WOO_LP_262_Du-668	0.0731472	0	5461/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	CY_WOO_LP_263_Du-669	0.0679243	0	6483/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DAN_LP_043_Du-68	0.0660089	0	6907/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DAN_LP_044_Du-69	0.0638199	0	7428/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DAN_LP_045_Du-70	0.0687829	0	6302/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DAN_LP_046_Du-71	0.0730856	0	5472/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DAN_LP_047_Du-72	0.0662414	0	6854/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DOV_LP_078_Du-174	0.0726419	0	5552/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DOV_LP_079_Du-175	0.0737299	0	5358/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DOV_LP_080_Du-176	0.0753936	0	5075/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DOV_LP_081_Du-177	0.071182	0	5824/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DOV_LP_082_Du-178	0.0654295	0	7041/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DOV_LP_083_Du-179	0.0703209	0	5991/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DOV_LP_084_Du-180	0.0695194	0	6151/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU-173	0.0936371	0	2821/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU-229	0.1288	0	931/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU-247	0.0895432	0	3215/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU-254	0.0933493	0	2847/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU-270	0.0967484	0	2555/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU-297	0.0934045	0	2842/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU-443	0.0994221	0	2347/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU-4A	0.0896211	0	3207/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU014LP012	0.0853222	0	3681/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU037LP013	0.0746411	0	5201/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU059LP015	0.089748	0	3194/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU078LP011	0.0942096	0	2770/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DU079LP010	0.103554	0	2059/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DUD_LP_132_Du-283	0.0701487	0	6025/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DUD_LP_133_Du-284	0.0668694	0	6713/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DUD_LP_134_Du-285	0.0662458	0	6853/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DUD_LP_135_Du-286	0.0638968	0	7409/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DUD_LP_136_Du-287	0.065913	0	6929/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DUD_LP_137_Du-288	0.0688166	0	6295/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DUD_LP_138_Du-289	0.0669054	0	6705/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	DUD_LP_139_Du-290	0.0703921	0	5977/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	KIRN_LP_179_Du-421	0.0683243	0	6398/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	KIRN_LP_180_Du-422	0.0700731	0	6040/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_223_Du-590	KIRN_LP_181_Du-423	0.0681119	0	6443/100000	no	not_flagged_negative_screen_not_proof
